t_radio|Air|Akashvani Shimla|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-shimla.webp|Himachal Pradesh|https://radio.wavespb.com/live/0b6f48bb61b49957/0b6f48bb61b49957.m3u8
t_radio|Air|Akashvani Shimla FM|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-shimla-fm.webp|Himachal Pradesh|https://radio.wavespb.com/live/66f234a8585d2fe0/66f234a8585d2fe0.m3u8
t_radio|Air|Akashvani Bhaderwah|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-bhaderwah.webp|Jammu and Kashmir|https://radio.wavespb.com/live/92100ec0c2058b1a/92100ec0c2058b1a.m3u8
t_radio|Air|Akashvani Jammu|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-jammu.webp|Jammu and Kashmir|https://radio.wavespb.com/live/42c7dca503e95fec/42c7dca503e95fec.m3u8
t_radio|Air|Akashvani Kathua|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-kathua.webp|Jammu and Kashmir|https://radio.wavespb.com/live/b4173082e8f5e716/b4173082e8f5e716.m3u8
t_radio|Air|Akashvani Srinagar|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-srinagar.webp|Jammu and Kashmir|https://radio.wavespb.com/live/01e2be674a0543a6/01e2be674a0543a6.m3u8
t_radio|Air|Akashvani Poonch|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-poonch.webp|Jammu and Kashmir|https://radio.wavespb.com/live/a52d55fcbee4f4db/a52d55fcbee4f4db.m3u8
t_radio|Air|Akashvani Chaibasa|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-chaibasa.webp|Jharkhand|https://radio.wavespb.com/live/4b077b809c20f314/4b077b809c20f314.m3u8
t_radio|Air|Akashvani Daltonganj|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-daltonganj.webp|Jharkhand|https://radio.wavespb.com/live/d94a676236c31713/d94a676236c31713.m3u8
t_radio|Air|Akashvani Hazaribagh|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-hazaribagh.webp|Jharkhand|https://radio.wavespb.com/live/db054b48293b8eb4/db054b48293b8eb4.m3u8
t_radio|Air|Akashvani Jamshedpur|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-jamshedpur.webp|Jharkhand|https://radio.wavespb.com/live/c27e3dffec59b473/c27e3dffec59b473.m3u8
t_radio|Air|VBS Jamshedpur|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/vbs-jamshedpur.webp|Jharkhand|https://radio.wavespb.com/live/ce9c6a3206b624a7/ce9c6a3206b624a7.m3u8
